population	cosine
random_decoy	0.13052632
random_decoy	0.12669793
type_matched_decoy	0.40725285
length_gc_matched_decoy	0.42516887
random_decoy	0.075214356
type_matched_decoy	0.3150668
type_matched_decoy	0.35998595
type_matched_decoy	0.23673807
length_gc_matched_decoy	0.34126717
length_gc_matched_decoy	0.2243567
random_decoy	-0.106510386
type_matched_decoy	0.23569226
random_decoy	0.15260175
random_decoy	-0.102654055
length_gc_matched_decoy	0.41145897
type_matched_decoy	0.5483401
random_decoy	0.17191619
type_matched_decoy	0.15932529
length_gc_matched_decoy	-0.052245244
length_gc_matched_decoy	0.52893245
length_gc_matched_decoy	-0.10345808
random_decoy	0.6919321
type_matched_decoy	0.6588714
type_matched_decoy	0.5210109
random_decoy	-0.054261178
type_matched_decoy	0.57346207
random_decoy	0.3500948
length_gc_matched_decoy	-0.052372992
type_matched_decoy	0.42973295
type_matched_decoy	0.21879101
length_gc_matched_decoy	0.008019194
length_gc_matched_decoy	0.4152629
length_gc_matched_decoy	0.02044949
type_matched_decoy	0.269493
type_matched_decoy	0.31195542
random_decoy	-0.014180884
type_matched_decoy	0.50209785
random_decoy	-0.045141976
type_matched_decoy	0.46302605
length_gc_matched_decoy	0.3060888
random_decoy	0.33503374
type_matched_decoy	0.22892448
random_decoy	0.16430245
length_gc_matched_decoy	0.39134428
length_gc_matched_decoy	0.0806773
length_gc_matched_decoy	0.487226
type_matched_decoy	0.41935748
type_matched_decoy	0.4294291
length_gc_matched_decoy	0.491198
type_matched_decoy	0.27512062
length_gc_matched_decoy	0.07925218
random_decoy	0.10942725
type_matched_decoy	0.22415301
type_matched_decoy	0.34761807
type_matched_decoy	0.32561535
length_gc_matched_decoy	0.4528177
random_decoy	-0.07688798
random_decoy	-0.26463112
random_decoy	0.29251248
type_matched_decoy	0.23094454
type_matched_decoy	0.2534762
random_decoy	0.08787258
random_decoy	0.3426748
random_decoy	-0.24570994
random_decoy	-0.044056784
type_matched_decoy	0.45185566
length_gc_matched_decoy	0.44932014
type_matched_decoy	0.7734794
length_gc_matched_decoy	0.09213196
length_gc_matched_decoy	-0.06539895
type_matched_decoy	0.21611604
random_decoy	0.065071605
length_gc_matched_decoy	0.176175
random_decoy	0.109799966
length_gc_matched_decoy	0.20144387
random_decoy	0.049087703
type_matched_decoy	0.2349563
type_matched_decoy	0.2593479
random_decoy	0.3071276
length_gc_matched_decoy	0.55101764
type_matched_decoy	0.84418344
length_gc_matched_decoy	-0.0064629633
random_decoy	-0.12512524
type_matched_decoy	0.030950636
random_decoy	0.23167312
random_decoy	0.014054842
type_matched_decoy	0.6837313
random_decoy	-0.2391718
type_matched_decoy	0.36185065
type_matched_decoy	0.17159623
type_matched_decoy	0.24342464
length_gc_matched_decoy	0.24635014
random_decoy	0.31777948
random_decoy	0.3480595
length_gc_matched_decoy	0.75712395
random_decoy	0.114355326
type_matched_decoy	0.17957026
length_gc_matched_decoy	0.44806343
type_matched_decoy	0.1267688
length_gc_matched_decoy	0.318372
type_matched_decoy	0.61747265
length_gc_matched_decoy	0.48867363
length_gc_matched_decoy	-0.11425352
random_decoy	0.19711894
length_gc_matched_decoy	0.3913787
random_decoy	0.0669749
random_decoy	-0.15819077
type_matched_decoy	0.7718257
length_gc_matched_decoy	0.34444743
length_gc_matched_decoy	0.25522688
type_matched_decoy	0.36989525
type_matched_decoy	0.40760535
length_gc_matched_decoy	0.030790024
length_gc_matched_decoy	0.35884672
random_decoy	-0.28977686
random_decoy	0.15178335
random_decoy	0.6027334
random_decoy	-0.13449158
random_decoy	0.10303007
type_matched_decoy	0.3779987
random_decoy	0.035259217
length_gc_matched_decoy	0.46262598
type_matched_decoy	0.23715419
length_gc_matched_decoy	0.5728022
random_decoy	-0.08408082
random_decoy	-0.04135221
random_decoy	0.16145064
type_matched_decoy	0.49391633
type_matched_decoy	0.6107907
length_gc_matched_decoy	0.11055566
length_gc_matched_decoy	0.1204096
length_gc_matched_decoy	0.12858397
length_gc_matched_decoy	0.37550908
length_gc_matched_decoy	0.6637986
length_gc_matched_decoy	0.52527666
type_matched_decoy	-0.041140728
type_matched_decoy	0.35987353
random_decoy	0.29358315
length_gc_matched_decoy	-0.037358694
length_gc_matched_decoy	0.6319008
length_gc_matched_decoy	0.1763607
type_matched_decoy	0.5312259
type_matched_decoy	0.39028287
random_decoy	-0.048776776
type_matched_decoy	-0.050612193
length_gc_matched_decoy	0.18301108
type_matched_decoy	0.16836934
type_matched_decoy	0.558445
length_gc_matched_decoy	0.25044006
length_gc_matched_decoy	0.36148918
length_gc_matched_decoy	0.074386455
random_decoy	-0.10134981
type_matched_decoy	0.1121555
type_matched_decoy	0.048135504
random_decoy	-0.13750297
type_matched_decoy	-0.02541843
length_gc_matched_decoy	0.6178825
length_gc_matched_decoy	0.32086918
length_gc_matched_decoy	0.4390558
random_decoy	-0.066044495
length_gc_matched_decoy	0.13375169
type_matched_decoy	0.34289062
type_matched_decoy	0.30738005
random_decoy	0.086434454
length_gc_matched_decoy	0.17400707
length_gc_matched_decoy	0.44241714
random_decoy	0.1604401
length_gc_matched_decoy	-0.0047710203
length_gc_matched_decoy	0.10716969
type_matched_decoy	0.18239424
random_decoy	0.245719
type_matched_decoy	0.33560085
length_gc_matched_decoy	0.5288865
type_matched_decoy	0.79716194
random_decoy	0.023949906
length_gc_matched_decoy	0.39428952
length_gc_matched_decoy	0.5130936
random_decoy	0.21081656
type_matched_decoy	0.53053945
length_gc_matched_decoy	0.26162353
type_matched_decoy	0.47993755
random_decoy	-0.030894507
type_matched_decoy	0.21836753
random_decoy	-0.0049559027
length_gc_matched_decoy	0.34628934
random_decoy	0.18555282
length_gc_matched_decoy	0.19381523
random_decoy	0.12470482
length_gc_matched_decoy	0.36006558
length_gc_matched_decoy	0.47399658
type_matched_decoy	0.2782863
type_matched_decoy	-0.2409866
type_matched_decoy	0.002168879
type_matched_decoy	0.21757427
length_gc_matched_decoy	0.48549432
length_gc_matched_decoy	0.7505338
random_decoy	0.29229617
random_decoy	-0.26048005
type_matched_decoy	-0.159707
type_matched_decoy	0.20196594
random_decoy	0.19732466
type_matched_decoy	0.3907604
type_matched_decoy	0.17001995
length_gc_matched_decoy	0.20825186
length_gc_matched_decoy	0.33101124
random_decoy	-0.0056691878
random_decoy	0.47332126
type_matched_decoy	0.34660047
random_decoy	-0.13789624
random_decoy	0.33264822
length_gc_matched_decoy	0.1796114
length_gc_matched_decoy	0.26928565
length_gc_matched_decoy	0.22934122
type_matched_decoy	0.330727
random_decoy	-0.046527714
random_decoy	0.32933336
type_matched_decoy	0.024128754
length_gc_matched_decoy	-0.2046566
type_matched_decoy	0.22197846
random_decoy	0.113674656
length_gc_matched_decoy	0.5519047
type_matched_decoy	0.17724966
random_decoy	-0.18685454
length_gc_matched_decoy	0.17734212
type_matched_decoy	0.33760548
type_matched_decoy	0.7144902
random_decoy	0.6142726
random_decoy	0.08476588
length_gc_matched_decoy	0.26153538
random_decoy	0.16055802
type_matched_decoy	0.42053846
type_matched_decoy	-0.027617693
type_matched_decoy	0.42968363
length_gc_matched_decoy	0.26196742
random_decoy	-0.16107363
random_decoy	0.17671263
type_matched_decoy	0.41817558
type_matched_decoy	0.4677838
random_decoy	0.28623775
type_matched_decoy	0.30844706
length_gc_matched_decoy	-0.0076036416
random_decoy	0.3153848
type_matched_decoy	0.2840955
length_gc_matched_decoy	0.5048912
type_matched_decoy	0.18277249
random_decoy	-0.09662905
random_decoy	0.07678721
length_gc_matched_decoy	0.16807786
type_matched_decoy	0.227941
random_decoy	0.07569596
random_decoy	-0.14405303
random_decoy	0.36460558
random_decoy	0.17137693
random_decoy	0.30618566
type_matched_decoy	0.3297812
random_decoy	0.4313142
type_matched_decoy	0.59286857
type_matched_decoy	0.23025924
random_decoy	0.054783694
type_matched_decoy	0.10225783
random_decoy	-0.22731036
type_matched_decoy	0.45472455
length_gc_matched_decoy	0.4148875
length_gc_matched_decoy	0.55392003
random_decoy	0.43919846
length_gc_matched_decoy	0.41068435
length_gc_matched_decoy	0.4331597
length_gc_matched_decoy	0.006030608
random_decoy	0.056098957
length_gc_matched_decoy	0.32800627
length_gc_matched_decoy	0.10288977
type_matched_decoy	0.11126426
length_gc_matched_decoy	0.08635828
type_matched_decoy	0.31996396
length_gc_matched_decoy	0.75824857
random_decoy	0.14569567
type_matched_decoy	0.3429972
length_gc_matched_decoy	0.52521807
random_decoy	-0.21363112
random_decoy	0.191935
type_matched_decoy	0.40320358
length_gc_matched_decoy	-0.0043131337
random_decoy	-0.037670948
length_gc_matched_decoy	0.104542755
type_matched_decoy	0.7777852
length_gc_matched_decoy	0.5518116
random_decoy	0.16427174
length_gc_matched_decoy	0.2508724
type_matched_decoy	0.07428756
length_gc_matched_decoy	0.09673146
type_matched_decoy	0.38687652
random_decoy	0.0035087317
length_gc_matched_decoy	0.29592508
type_matched_decoy	0.0062190965
length_gc_matched_decoy	-0.15956098
random_decoy	0.17943533
length_gc_matched_decoy	0.2778117
random_decoy	0.06517445
type_matched_decoy	0.08334165
length_gc_matched_decoy	0.16625357
type_matched_decoy	0.75835246
length_gc_matched_decoy	0.10452897
type_matched_decoy	0.3547023
random_decoy	-0.20106864
type_matched_decoy	0.61628425
length_gc_matched_decoy	0.4719227
type_matched_decoy	-0.098027796
random_decoy	0.18753758
length_gc_matched_decoy	0.43206728
type_matched_decoy	0.37822294
random_decoy	0.0399317
length_gc_matched_decoy	0.50624967
random_decoy	-0.12056148
length_gc_matched_decoy	0.2863704
length_gc_matched_decoy	0.23630884
length_gc_matched_decoy	0.34853712
type_matched_decoy	0.19852908
type_matched_decoy	0.18711598
length_gc_matched_decoy	0.6051241
type_matched_decoy	0.4028197
type_matched_decoy	0.30519775
random_decoy	-0.19947387
random_decoy	0.30641657
length_gc_matched_decoy	0.13664792
type_matched_decoy	0.14629877
random_decoy	0.33070397
random_decoy	0.08128599
length_gc_matched_decoy	0.053831153
random_decoy	0.24778852
length_gc_matched_decoy	-0.082641385
random_decoy	-0.16288745
length_gc_matched_decoy	0.42122006
length_gc_matched_decoy	0.050587375
length_gc_matched_decoy	0.04174126
length_gc_matched_decoy	0.15553632
random_decoy	0.2131817
random_decoy	-0.111639634
type_matched_decoy	0.35907423
length_gc_matched_decoy	0.1486114
type_matched_decoy	0.4978184
type_matched_decoy	0.33346856
random_decoy	-0.11343019
type_matched_decoy	0.7058401
length_gc_matched_decoy	0.43832716
random_decoy	-0.050867755
random_decoy	0.24030285
random_decoy	-0.17326283
length_gc_matched_decoy	0.28005207
type_matched_decoy	0.3871987
type_matched_decoy	0.2721619
type_matched_decoy	0.36417678
length_gc_matched_decoy	0.50301003
random_decoy	0.4154458
length_gc_matched_decoy	0.48840022
length_gc_matched_decoy	0.546653
length_gc_matched_decoy	0.17386347
length_gc_matched_decoy	0.700982
random_decoy	0.049020126
type_matched_decoy	0.3652559
length_gc_matched_decoy	0.7703443
type_matched_decoy	-0.23972642
length_gc_matched_decoy	0.2853349
random_decoy	0.1266343
random_decoy	0.01795791
random_decoy	-0.1938484
random_decoy	0.06489037
length_gc_matched_decoy	0.2569311
length_gc_matched_decoy	0.42418498
length_gc_matched_decoy	0.50771976
length_gc_matched_decoy	0.49801522
length_gc_matched_decoy	0.33818778
type_matched_decoy	0.48007786
type_matched_decoy	0.32385778
length_gc_matched_decoy	0.61911345
type_matched_decoy	0.68407
length_gc_matched_decoy	-0.02181615
length_gc_matched_decoy	0.6800642
type_matched_decoy	0.18648537
length_gc_matched_decoy	0.7679381
type_matched_decoy	0.27310252
length_gc_matched_decoy	0.29487827
length_gc_matched_decoy	0.08132599
random_decoy	0.31256476
type_matched_decoy	0.31264582
length_gc_matched_decoy	0.21202078
type_matched_decoy	0.28549168
random_decoy	0.11711637
length_gc_matched_decoy	0.009255499
random_decoy	0.10246332
type_matched_decoy	0.43331212
type_matched_decoy	0.52988356
random_decoy	0.0318948
random_decoy	-0.074566394
type_matched_decoy	0.6446605
length_gc_matched_decoy	0.24105161
type_matched_decoy	0.31386223
length_gc_matched_decoy	0.16917983
type_matched_decoy	0.31141716
length_gc_matched_decoy	0.38757822
length_gc_matched_decoy	0.11575638
type_matched_decoy	0.47212827
type_matched_decoy	0.2197926
length_gc_matched_decoy	0.18045369
type_matched_decoy	0.36510402
length_gc_matched_decoy	0.510622
length_gc_matched_decoy	0.18154986
length_gc_matched_decoy	0.26688945
random_decoy	0.36457196
random_decoy	0.03223645
length_gc_matched_decoy	0.20502152
type_matched_decoy	0.36167246
length_gc_matched_decoy	0.037570916
type_matched_decoy	-0.1527108
type_matched_decoy	-0.08863801
type_matched_decoy	0.7756353
length_gc_matched_decoy	0.53100973
length_gc_matched_decoy	0.2400895
random_decoy	0.4531278
random_decoy	0.13081446
length_gc_matched_decoy	0.83022505
random_decoy	-0.16357815
random_decoy	0.3494489
random_decoy	-0.024876859
type_matched_decoy	0.24087802
random_decoy	0.24096495
random_decoy	0.25240996
length_gc_matched_decoy	0.48407927
length_gc_matched_decoy	0.17469111
type_matched_decoy	0.069299944
type_matched_decoy	0.8507772
type_matched_decoy	0.77768695
type_matched_decoy	0.2549386
random_decoy	-0.16405116
random_decoy	-0.07531181
type_matched_decoy	0.50281453
random_decoy	0.070194304
type_matched_decoy	0.2528479
random_decoy	-0.09564907
type_matched_decoy	0.3605543
length_gc_matched_decoy	0.14146316
random_decoy	-0.24802126
length_gc_matched_decoy	0.21127409
length_gc_matched_decoy	0.47675258
length_gc_matched_decoy	0.26509255
random_decoy	-0.12540469
length_gc_matched_decoy	0.54510945
length_gc_matched_decoy	-0.006090611
type_matched_decoy	0.22504513
length_gc_matched_decoy	0.15824501
type_matched_decoy	0.1867857
type_matched_decoy	0.30990386
random_decoy	0.07591866
random_decoy	0.16227068
length_gc_matched_decoy	0.12022218
length_gc_matched_decoy	0.6339783
random_decoy	0.21572152
length_gc_matched_decoy	0.41151032
random_decoy	0.06907977
random_decoy	0.2845779
type_matched_decoy	0.52386415
random_decoy	0.2182302
random_decoy	0.14901036
length_gc_matched_decoy	0.043784097
random_decoy	0.06493425
random_decoy	-0.097504646
length_gc_matched_decoy	0.055208288
random_decoy	-0.13667475
random_decoy	-0.02000607
random_decoy	-0.029417295
random_decoy	0.050930656
length_gc_matched_decoy	0.14271368
type_matched_decoy	0.39724973
length_gc_matched_decoy	0.33633482
random_decoy	-0.12359706
random_decoy	-0.06841096
random_decoy	-0.08295484
length_gc_matched_decoy	0.199813
random_decoy	-0.06667356
length_gc_matched_decoy	0.02894227
random_decoy	0.033837274
length_gc_matched_decoy	0.26751846
length_gc_matched_decoy	0.16393864
length_gc_matched_decoy	0.40865165
type_matched_decoy	0.15951729
random_decoy	0.24113111
length_gc_matched_decoy	0.50294906
length_gc_matched_decoy	0.0046776235
type_matched_decoy	0.24024191
type_matched_decoy	0.5436559
length_gc_matched_decoy	0.4586727
length_gc_matched_decoy	0.76458824
type_matched_decoy	0.3876025
length_gc_matched_decoy	-0.08588795
length_gc_matched_decoy	-0.09617097
length_gc_matched_decoy	0.1336478
type_matched_decoy	0.5435208
length_gc_matched_decoy	-0.280097
type_matched_decoy	0.55926394
random_decoy	-0.022875503
length_gc_matched_decoy	0.17328918
type_matched_decoy	0.4184101
type_matched_decoy	0.79365325
length_gc_matched_decoy	-0.19145906
random_decoy	0.799666
random_decoy	0.31607106
random_decoy	-0.027065396
type_matched_decoy	0.5039301
length_gc_matched_decoy	0.49000302
length_gc_matched_decoy	0.19599083
type_matched_decoy	0.7604842
random_decoy	0.23846135
random_decoy	0.35686144
type_matched_decoy	-0.015464872
length_gc_matched_decoy	-0.020952724
type_matched_decoy	0.4850449
length_gc_matched_decoy	0.40162095
random_decoy	0.17822011
length_gc_matched_decoy	-0.029297873
random_decoy	0.72696644
length_gc_matched_decoy	0.28204098
length_gc_matched_decoy	0.186901
length_gc_matched_decoy	0.37854397
random_decoy	-0.13233724
length_gc_matched_decoy	0.049656704
length_gc_matched_decoy	0.24854478
type_matched_decoy	0.492505
type_matched_decoy	0.682177
type_matched_decoy	0.23290902
type_matched_decoy	0.4709698
length_gc_matched_decoy	-0.19101214
random_decoy	0.18450338
length_gc_matched_decoy	0.03430465
random_decoy	0.025758931
type_matched_decoy	0.23176238
type_matched_decoy	0.299028
type_matched_decoy	0.5201106
type_matched_decoy	0.21534327
type_matched_decoy	0.10300098
length_gc_matched_decoy	0.220183
length_gc_matched_decoy	0.10350229
random_decoy	0.31795403
length_gc_matched_decoy	0.12621723
length_gc_matched_decoy	0.08653443
length_gc_matched_decoy	0.44403118
length_gc_matched_decoy	0.33930677
length_gc_matched_decoy	0.18757245
length_gc_matched_decoy	0.22908309
type_matched_decoy	0.22310504
random_decoy	0.021669371
random_decoy	-0.23076239
type_matched_decoy	-0.089616135
type_matched_decoy	0.2981645
type_matched_decoy	0.77322733
random_decoy	-0.09854338
length_gc_matched_decoy	0.27738783
type_matched_decoy	-0.04354911
random_decoy	0.18327539
random_decoy	0.007954761
length_gc_matched_decoy	0.87585145
type_matched_decoy	0.24430579
random_decoy	0.39942527
length_gc_matched_decoy	0.17543066
length_gc_matched_decoy	0.23416293
type_matched_decoy	0.29369855
random_decoy	0.16516429
length_gc_matched_decoy	0.48158827
length_gc_matched_decoy	0.55850863
type_matched_decoy	0.115689434
random_decoy	0.31132573
random_decoy	0.18130425
type_matched_decoy	0.17648853
type_matched_decoy	0.2084403
random_decoy	-0.16255504
random_decoy	0.2933371
length_gc_matched_decoy	0.15911734
type_matched_decoy	0.32117867
random_decoy	-0.18626574
random_decoy	0.10027824
random_decoy	0.6457528
length_gc_matched_decoy	0.4673776
random_decoy	0.24790311
length_gc_matched_decoy	-0.029382661
random_decoy	-0.015285801
random_decoy	0.17248872
type_matched_decoy	0.7324066
random_decoy	0.044541597
length_gc_matched_decoy	0.38713157
type_matched_decoy	0.2210302
length_gc_matched_decoy	0.3235367
type_matched_decoy	0.46800244
type_matched_decoy	0.3722589
random_decoy	0.19877416
observed_pair	0.31688368
random_decoy	-0.080811486
random_decoy	0.36441004
length_gc_matched_decoy	0.08087359
type_matched_decoy	0.4575341
type_matched_decoy	0.38497666
length_gc_matched_decoy	0.61623585
random_decoy	-0.036011495
length_gc_matched_decoy	0.41547525
length_gc_matched_decoy	0.04459336
length_gc_matched_decoy	0.63076884
random_decoy	0.2374335
type_matched_decoy	0.21372262
random_decoy	0.09024827
length_gc_matched_decoy	0.2459593
random_decoy	-0.059318528
length_gc_matched_decoy	0.1277714
length_gc_matched_decoy	0.24992874
length_gc_matched_decoy	0.5157993
type_matched_decoy	0.39659506
random_decoy	-0.0814151
length_gc_matched_decoy	0.26768178
type_matched_decoy	0.28252265
length_gc_matched_decoy	0.52853847
length_gc_matched_decoy	0.47590664
length_gc_matched_decoy	0.47153512
type_matched_decoy	0.03761497
type_matched_decoy	0.56174177
type_matched_decoy	0.31580552
type_matched_decoy	-0.062447198
random_decoy	0.13896759
random_decoy	0.10913156
type_matched_decoy	-0.023108374
random_decoy	-0.15504736
type_matched_decoy	0.29523417
length_gc_matched_decoy	0.56607985
random_decoy	0.044845596
random_decoy	0.026862152
random_decoy	-0.102964655
random_decoy	-0.15756214
length_gc_matched_decoy	0.5556741
length_gc_matched_decoy	0.2504191
length_gc_matched_decoy	0.45471564
type_matched_decoy	0.77083564
length_gc_matched_decoy	0.7037561
random_decoy	0.20317042
length_gc_matched_decoy	0.6270113
type_matched_decoy	-0.027461603
length_gc_matched_decoy	0.018216861
type_matched_decoy	0.5399991
random_decoy	0.44214967
length_gc_matched_decoy	0.4494353
type_matched_decoy	0.013747923
type_matched_decoy	-0.037270244
random_decoy	0.07198053
length_gc_matched_decoy	0.26009604
type_matched_decoy	-0.032435596
random_decoy	0.08741464
length_gc_matched_decoy	0.3155203
length_gc_matched_decoy	0.48530266
type_matched_decoy	0.23850137
type_matched_decoy	0.1953777
type_matched_decoy	0.23312743
length_gc_matched_decoy	0.15106939
type_matched_decoy	0.43921128
random_decoy	-0.13536225
length_gc_matched_decoy	0.24014655
type_matched_decoy	0.5061089
random_decoy	0.17711726
random_decoy	0.053849615
random_decoy	0.36451775
length_gc_matched_decoy	0.30534527
random_decoy	0.338298
length_gc_matched_decoy	0.14492655
type_matched_decoy	0.3950314
length_gc_matched_decoy	0.47300333
random_decoy	-0.14491062
type_matched_decoy	0.46891692
type_matched_decoy	0.28076407
type_matched_decoy	0.2775861
length_gc_matched_decoy	0.43319854
length_gc_matched_decoy	0.007503085
random_decoy	0.13826723
type_matched_decoy	0.54083633
type_matched_decoy	-0.0782824
random_decoy	0.054441966
length_gc_matched_decoy	0.33470207
type_matched_decoy	0.68060863
length_gc_matched_decoy	-0.20166817
random_decoy	0.21209547
length_gc_matched_decoy	0.22120428
random_decoy	0.028375156
random_decoy	0.15763739
type_matched_decoy	0.2863649
random_decoy	-0.057824913
type_matched_decoy	0.41672212
type_matched_decoy	0.13847667
type_matched_decoy	0.6129602
random_decoy	-0.045819134
type_matched_decoy	-0.046686344
length_gc_matched_decoy	0.37834102
random_decoy	0.19322132
random_decoy	-0.080866694
type_matched_decoy	0.25124037
random_decoy	-0.2333078
type_matched_decoy	0.32853654
type_matched_decoy	0.24013636
random_decoy	0.2884645
random_decoy	0.20088941
type_matched_decoy	0.33097178
type_matched_decoy	0.17240958
length_gc_matched_decoy	0.61332077
type_matched_decoy	0.3516234
type_matched_decoy	0.17436518
length_gc_matched_decoy	0.270441
random_decoy	0.024700448
random_decoy	-0.15486693
random_decoy	0.28437462
random_decoy	0.13529298
random_decoy	0.43180865
length_gc_matched_decoy	-0.02156096
type_matched_decoy	0.40847605
random_decoy	0.015437305
random_decoy	0.3628003
type_matched_decoy	0.37616014
type_matched_decoy	0.6628578
type_matched_decoy	0.3193967
random_decoy	-0.01765735
type_matched_decoy	0.29612085
length_gc_matched_decoy	0.48148245
type_matched_decoy	0.33922094
type_matched_decoy	0.6129196
length_gc_matched_decoy	0.49482745
length_gc_matched_decoy	0.5371439
random_decoy	0.39139664
length_gc_matched_decoy	0.26415724
type_matched_decoy	0.27508682
length_gc_matched_decoy	0.84149677
type_matched_decoy	0.8230907
length_gc_matched_decoy	0.22800928
random_decoy	-0.18241975
random_decoy	-0.19181958
length_gc_matched_decoy	0.41655943
type_matched_decoy	0.13073735
random_decoy	-0.18514815
length_gc_matched_decoy	0.6057167
random_decoy	0.11731348
type_matched_decoy	0.5676696
type_matched_decoy	0.016329024
random_decoy	0.5104775
length_gc_matched_decoy	-0.029686159
type_matched_decoy	0.38538897
random_decoy	-0.26079297
length_gc_matched_decoy	0.13438836
length_gc_matched_decoy	0.06297375
length_gc_matched_decoy	0.3085721
random_decoy	-0.11731639
length_gc_matched_decoy	0.46593416
random_decoy	0.057856508
length_gc_matched_decoy	0.39445108
random_decoy	0.063226685
length_gc_matched_decoy	0.22301614
length_gc_matched_decoy	0.2346776
random_decoy	0.20489854
random_decoy	0.41333392
type_matched_decoy	0.38247287
length_gc_matched_decoy	0.24492256
type_matched_decoy	0.22795866
type_matched_decoy	0.35491186
type_matched_decoy	0.28271458
type_matched_decoy	0.22426793
type_matched_decoy	0.20718214
length_gc_matched_decoy	0.12260286
type_matched_decoy	0.7863041
random_decoy	-0.019075826
length_gc_matched_decoy	0.16156763
length_gc_matched_decoy	0.33760503
length_gc_matched_decoy	-0.13616863
type_matched_decoy	0.7988036
length_gc_matched_decoy	0.24299496
type_matched_decoy	0.10009077
type_matched_decoy	0.34819135
length_gc_matched_decoy	0.26839578
random_decoy	0.07828391
type_matched_decoy	0.48286748
type_matched_decoy	0.20635465
random_decoy	-0.1836929
type_matched_decoy	0.42813867
length_gc_matched_decoy	0.13506259
random_decoy	-0.07592566
length_gc_matched_decoy	0.33686763
type_matched_decoy	0.1177498
random_decoy	0.2533483
length_gc_matched_decoy	0.14538057
type_matched_decoy	0.5281206
length_gc_matched_decoy	0.34992075
random_decoy	0.24238808
length_gc_matched_decoy	0.3043797
length_gc_matched_decoy	-0.03096354
length_gc_matched_decoy	0.17166597
length_gc_matched_decoy	0.21057902
type_matched_decoy	0.27076277
type_matched_decoy	0.03393693
random_decoy	0.14985025
type_matched_decoy	0.121997595
length_gc_matched_decoy	0.26800367
type_matched_decoy	0.5923698
length_gc_matched_decoy	0.2824338
random_decoy	-0.12285907
random_decoy	-0.0019389838
random_decoy	-0.04128361
random_decoy	0.293463
random_decoy	-0.012784238
random_decoy	0.12575012
random_decoy	0.16101545
type_matched_decoy	0.41580632
random_decoy	0.26703703
random_decoy	-0.084295966
length_gc_matched_decoy	0.5258441
type_matched_decoy	0.2952417
random_decoy	-0.10286095
random_decoy	0.30844313
length_gc_matched_decoy	-0.028430276
type_matched_decoy	0.25356174
random_decoy	0.105851695
random_decoy	0.10968578
type_matched_decoy	0.077004455
length_gc_matched_decoy	0.081688225
type_matched_decoy	0.158909
length_gc_matched_decoy	0.24370024
random_decoy	0.16994996
type_matched_decoy	0.7587491
random_decoy	-0.42591283
length_gc_matched_decoy	0.19878718
length_gc_matched_decoy	0.59309316
type_matched_decoy	0.2362731
type_matched_decoy	0.3596331
type_matched_decoy	0.1184359
length_gc_matched_decoy	0.2880978
random_decoy	-0.03736768
random_decoy	0.26740175
length_gc_matched_decoy	0.08300863
type_matched_decoy	-0.009678006
length_gc_matched_decoy	0.2815556
type_matched_decoy	0.37937677
length_gc_matched_decoy	-0.06651433
random_decoy	-0.09379815
type_matched_decoy	0.3313692
type_matched_decoy	0.65425855
length_gc_matched_decoy	0.5464425
type_matched_decoy	0.43334642
random_decoy	0.06865451
type_matched_decoy	0.1753491
random_decoy	-0.07321498
type_matched_decoy	0.29133385
length_gc_matched_decoy	-0.22024448
type_matched_decoy	0.5803063
random_decoy	0.3699671
type_matched_decoy	0.48365265
length_gc_matched_decoy	0.289891
random_decoy	0.7839523
random_decoy	-0.37866157
length_gc_matched_decoy	0.5643727
length_gc_matched_decoy	0.22065598
length_gc_matched_decoy	0.30924582
random_decoy	0.22349499
random_decoy	0.024773985
random_decoy	-0.14755708
random_decoy	0.099862285
type_matched_decoy	0.05994545
random_decoy	-0.09235095
type_matched_decoy	0.09119824
type_matched_decoy	0.057547078
length_gc_matched_decoy	0.6010271
length_gc_matched_decoy	0.41129625
length_gc_matched_decoy	0.02842039
random_decoy	-0.0049663037
length_gc_matched_decoy	0.2881833
random_decoy	-0.011050075
type_matched_decoy	0.46314296
type_matched_decoy	0.7600396
random_decoy	0.095241174
type_matched_decoy	0.24353203
length_gc_matched_decoy	0.19127843
type_matched_decoy	0.3914327
random_decoy	0.27577698
type_matched_decoy	0.70003337
random_decoy	0.6728558
type_matched_decoy	0.59876615
type_matched_decoy	0.10572546
type_matched_decoy	0.8059007
type_matched_decoy	0.49797124
random_decoy	-0.08906039
length_gc_matched_decoy	0.24987355
length_gc_matched_decoy	0.31348693
random_decoy	0.38122874
random_decoy	-0.07681075
random_decoy	0.022677891
random_decoy	-0.0070912093
length_gc_matched_decoy	0.52449805
type_matched_decoy	0.1718513
type_matched_decoy	0.5961356
type_matched_decoy	0.008451056
length_gc_matched_decoy	0.32714993
random_decoy	-0.18059108
random_decoy	0.09009396
random_decoy	-0.25960046
length_gc_matched_decoy	0.34767056
length_gc_matched_decoy	0.41330403
random_decoy	0.21663243
random_decoy	-0.35090813
type_matched_decoy	0.3483428
length_gc_matched_decoy	0.5091329
length_gc_matched_decoy	0.3728311
random_decoy	0.020603374
type_matched_decoy	0.012019917
type_matched_decoy	-0.12549216
type_matched_decoy	0.14478901
type_matched_decoy	0.6840588
random_decoy	0.018537238
type_matched_decoy	0.41370702
random_decoy	0.52565277
random_decoy	0.40244418
type_matched_decoy	0.3597073
random_decoy	0.32922623
type_matched_decoy	0.18370682
type_matched_decoy	0.12218479
type_matched_decoy	0.27755722
