gid	member_id	rt_class	locus_key	rt_seq_hash	rt90	source_file	byte_offset	byte_len	rt_start	rt_end	rt_strand
PM_RVT-UG3_2	m12	RVT-UG3	CBDQPY010000001.1:2820-4010:-	819284bf351dc2aff77a06a6a96930c634c756a1cc0d0ac1bd3f5e8f7d7fd4e4	819284bf351dc2aff77a06a6a96930c634c756a1cc0d0ac1bd3f5e8f7d7fd4e4	master_RVT-UG3_merged_oriented.jsonl	1061467287	22569	2820	4010	-
PM_RVT-UG3_3	m00	RVT-UG3	BMLT01000001.1:543630-544811:+	552906538b283e2cb3a9362fd1562555d0bca27692dfb0c9f035db909bae6a1c	552906538b283e2cb3a9362fd1562555d0bca27692dfb0c9f035db909bae6a1c	master_RVT-UG3_merged_oriented.jsonl	337105596	29922	543630	544811	+
PM_RVT-UG3_3	m01	RVT-UG3	JAHVJK010000006.1:202007-203188:+	cde6eb362c2168c4e74863d6bcaf4ae3d88296f1849f0046a7b8feaee9d1f607	cde6eb362c2168c4e74863d6bcaf4ae3d88296f1849f0046a7b8feaee9d1f607	master_RVT-UG3_merged_oriented.jsonl	2912013	32128	202007	203188	+
PM_RVT-UG3_3	m02	RVT-UG3	JBPTJR010000016.1:165429-166610:+	280aca52f8539de4032bfe89c121e68197bfd1be46fdaee4d7b190fc3bb95830	280aca52f8539de4032bfe89c121e68197bfd1be46fdaee4d7b190fc3bb95830	master_RVT-UG3_merged_oriented.jsonl	290273899	31409	165429	166610	+
PM_RVT-UG3_3	m03	RVT-UG3	AAXNDV010000003.1:95685-96866:-	4e860b9e5b1c459fc2e0f87dfed92c5fb06450118c70103faf5cbc7c51ad1c49	5527f7cc249be37f3e39958f2d2f5973cfa909b8f4f34aadc48321f29a225f9b	master_RVT-UG3_merged_oriented.jsonl	630950112	32105	95685	96866	-
PM_RVT-UG3_3	m04	RVT-UG3	JAEHIP010000001.1:1848647-1849828:+	22f666d56e18162ac320cb53dd76be7dbd8411b26b4f0e38e81b725ec1d69d7a	22f666d56e18162ac320cb53dd76be7dbd8411b26b4f0e38e81b725ec1d69d7a	master_RVT-UG3_merged_oriented.jsonl	631133835	34520	1848647	1849828	+
PM_RVT-UG3_3	m05	RVT-UG3	JAKNQU010000001.1:451722-452903:-	8694061d379cbd8d30c6e0b7456ff25d837f312cf9749838d8dd5a3be8570d2b	8694061d379cbd8d30c6e0b7456ff25d837f312cf9749838d8dd5a3be8570d2b	master_RVT-UG3_merged_oriented.jsonl	1036274874	35030	451722	452903	-
PM_RVT-UG3_3	m06	RVT-UG3	JBBBOO010000008.1:145765-146946:-	5774f1ece11b603bba1c1a09bdaee4d3a45edbdd7113ffac050d47131f3cbde1	5774f1ece11b603bba1c1a09bdaee4d3a45edbdd7113ffac050d47131f3cbde1	master_RVT-UG3_merged_oriented.jsonl	402755511	32440	145765	146946	-
PM_RVT-UG3_3	m07	RVT-UG3	JBFZKQ010000017.1:20859-22115:-	b161514b540f5a7e57426cc7e145e5511899b51f246d222874a21ef472737321	b161514b540f5a7e57426cc7e145e5511899b51f246d222874a21ef472737321	master_RVT-UG3_merged_oriented.jsonl	284433352	31029	20859	22115	-
PM_RVT-UG3_3	m08	RVT-UG3	CAXTPC010000052.1:12526-13707:+	9784c1d2ea70380c60882672c9f2526040ad8fbdb747f67cf4e675a73ef0189a	9784c1d2ea70380c60882672c9f2526040ad8fbdb747f67cf4e675a73ef0189a	master_RVT-UG3_merged_oriented.jsonl	286963804	32831	12526	13707	+
PM_RVT-UG3_3	m09	RVT-UG3	CAMTVH010000008.1:96517-97698:+	9a21747d2c7a14471649c3dcb0919f2ad4b119841f200539bdbbb9ea46c00d7a	9a21747d2c7a14471649c3dcb0919f2ad4b119841f200539bdbbb9ea46c00d7a	master_RVT-UG3_merged_oriented.jsonl	987465649	30541	96517	97698	+
PM_RVT-UG3_3	m10	RVT-UG3	JANIBL010000040.1:4510-5691:-	3ff480ee56c2aadf4759ee0931b86f277f3c02593b14ef3544ab8fd0221f269a	3ff480ee56c2aadf4759ee0931b86f277f3c02593b14ef3544ab8fd0221f269a	master_RVT-UG3_merged_oriented.jsonl	40530684	25296	4510	5691	-
PM_RVT-UG3_4	m00	RVT-UG3	JAOOVA010000004.1:31034-32296:-	ee07f80360e3fccc5857fcd5ace3cd132c77d48b970f0821a4b63cd80ca20455	188b97b5ef6fa86c93543b973daa382a1bc893e3dde115d68245a1e89be98dc7	master_RVT-UG3_merged_oriented.jsonl	992955708	34405	31034	32296	-
PM_RVT-UG3_4	m01	RVT-UG3	SJHI01000008.1:233068-234330:+	f98a780fc37b26aec38e73a5cff08659e1e9d267e078a7e149c5b8f88202dde6	32f6d5811c49503dbcb136de122b6f654bc1a9798ee047f385bdbca5721bda39	master_RVT-UG3_merged_oriented.jsonl	266205233	34918	233068	234330	+
PM_RVT-UG3_4	m02	RVT-UG3	DBIQEU010000012.1:53080-54342:+	ae061e69450efad5b817ae54dd38fdba7a6e4654619ef38f3f672b17697e11e8	ae061e69450efad5b817ae54dd38fdba7a6e4654619ef38f3f672b17697e11e8	master_RVT-UG3_merged_oriented.jsonl	625876960	33929	53080	54342	+
PM_RVT-UG3_4	m03	RVT-UG3	CAWOFI010000173.1:6653-7915:+	dd127528163a7026df28f5c19c11e8dc1fe74d57ff63fe0ac8fdfc55f023dcf8	dd127528163a7026df28f5c19c11e8dc1fe74d57ff63fe0ac8fdfc55f023dcf8	master_RVT-UG3_merged_oriented.jsonl	4217676	28800	6653	7915	+
PM_RVT-UG3_4	m04	RVT-UG3	JAWIQH010000040.1:807-1928:-	01b25a9e3e6733fd81409fcb79bbf1824692a5a5ce03546c0b37140718b9ec29	066541df36922361bdb4fbf07ada19874fc74a4cd26ca365ddef83dd97ea3149	master_RVT-UG3_merged_oriented.jsonl	402563870	20332	807	1928	-
PM_RVT-UG3_4	m05	RVT-UG3	ML137047.1:3227718-3228977:-	05e447815ceba0aa5f9b271d8e53028ccea26ddd7c3e1d7abb95588f56c762c9	9c5b9ca3d046e118a54251e0966ed1718b3704224618574d72a105fd65980222	master_RVT-UG3_merged_oriented.jsonl	321258217	36019	3227718	3228977	-
PM_RVT-UG3_5	m00	RVT-UG3	LMSY01000002.1:18738-19991:+	a384fdfda898cf31080ece217e6517e0a6e43a45f4866df601d970097ec783b7	d81b9ced1b6f611327795d64a2e4a94153b0fc5319cf5f15ae537744ea6feabe	master_RVT-UG3_merged_oriented.jsonl	343985372	32184	18738	19991	+
PM_RVT-UG3_5	m01	RVT-UG3	JAHVOC010000002.1:35077-36333:+	9707a11fd79f6cd6dfe1fe8a8caca8a19c8272a1ff8cea65d626f4d36067b4f9	804dad081be83bd1e432fba8ae393a47155a59de42bc3be85c9e3bc45bcd8db6	master_RVT-UG3_merged_oriented.jsonl	354666024	32758	35077	36333	+
PM_RVT-UG3_5	m02	RVT-UG3	DAYNGK010000009.1:205767-207020:-	288491830435f8c51885677164b9b39d83041f0a35a49636f477849b07c6c4ad	288491830435f8c51885677164b9b39d83041f0a35a49636f477849b07c6c4ad	master_RVT-UG3_merged_oriented.jsonl	648458667	34474	205767	207020	-
PM_RVT-UG3_5	m03	RVT-UG3	JBKOFJ010000001.1:989039-990295:-	faa35fed9b247ef58fc60faac26210cb5dbf12cb0caf50f024cbee75d00d5987	1f404198d6a1f143862a15e627b2b963d436021713577145d05f56aa749a2432	master_RVT-UG3_merged_oriented.jsonl	989744152	33665	989039	990295	-
PM_RVT-UG3_5	m04	RVT-UG3	JBSBCT010000010.1:203697-204950:-	8617af144cf62f7839e763c0b2c51ab58667fb049e07b7bd1d4c2e989e189ab0	b376dbe01ab5d7164c978922beef71db6da66a9cddeedea6ccc80ef5014ef773	master_RVT-UG3_merged_oriented.jsonl	649185587	33873	203697	204950	-
PM_RVT-UG3_5	m05	RVT-UG3	NVHU01000002.1:480849-482102:+	64a069ac0cfef6de967557a9adf54e2a2ff4d475706d30519de47c684f0bace1	64a069ac0cfef6de967557a9adf54e2a2ff4d475706d30519de47c684f0bace1	master_RVT-UG3_merged_oriented.jsonl	62894601	34081	480849	482102	+
PM_RVT-UG3_6	m00	RVT-UG3	AAEKKW010000085.1:6754-8031:+	b20bb6ab48be453ba9b02c566d2438e0882123c79700c610975fd8f6dae41d25	122a99a39a21a088611a564ac4f55701b34f2fb9a5828b5a5ac218bc997cd07f	master_RVT-UG3_merged_oriented.jsonl	684390039	14530	6754	8031	+
PM_RVT-UG3_6	m01	RVT-UG3	CAWQOI010000180.1:2-1081:-	c0085a16d6a1265e1747c2e0b8ef9d27b32a98f1d1accc0103b9ed4a7120ca94	5503f8fc7a90fbdd6f94486ad2e5b5b47a0a314c45ec6f6dd8dc620379c2cae4	master_RVT-UG3_merged_oriented.jsonl	613342359	8818	2	1081	-
PM_RVT-UG3_6	m02	RVT-UG3	ABAIWA010000002.1:60488-61762:+	39e3d62730c99281ae912bec1920f1fd20aea9310b42167c907bcbc205dc2ae5	bea829afaa8014d81fa948f5b535de0a468ef925f7b83b258c1180aca56614bf	master_RVT-UG3_merged_oriented.jsonl	784721988	35198	60488	61762	+
PM_RVT-UG3_6	m03	RVT-UG3	AASECP010000104.1:20063-21340:+	e9dce40227200e3d6af9a8fa0bf213d4991a4b9a818062f287cedea23106aedf	1684b99555726565d4e1471317c4efd1057060366d67f6c9b3a74a386fa0fc59	master_RVT-UG3_merged_oriented.jsonl	412910553	21067	20063	21340	+
PM_RVT-UG3_6	m04	RVT-UG3	JBEWWE010000011.1:98537-99814:-	3b6fe238f2af0f738913c6cd967ed221bf29e136b9c9afbdf8d7976139e79b4e	3b6fe238f2af0f738913c6cd967ed221bf29e136b9c9afbdf8d7976139e79b4e	master_RVT-UG3_merged_oriented.jsonl	515388490	31435	98537	99814	-
PM_RVT-UG3_6	m05	RVT-UG3	ABJLXC010000110.1:7041-7922:+	a264001d8ac9a5b589f57dedced11908d5547b5e5c9654c3aed6e07c41359987	c62f764d7882af492885a73f56939c6d468cd65198587520b3d9b0363ffbac53	master_RVT-UG3_merged_oriented.jsonl	846233800	14443	7041	7922	+
PM_RVT-UG3_6	m06	RVT-UG3	AAOAXA010000049.1:7076-8308:+	33c74a1a42966b46eb16efb058279844c9fcbf91ea41562d948cd55cacaf75c9	82cb562b45c77bc469691ba686bdf149fa0b018d8c372ad9177eb99935984832	master_RVT-UG3_merged_oriented.jsonl	1013062407	15893	7076	8308	+
PM_RVT-UG3_6	m07	RVT-UG3	ABEGST010000070.1:1-885:-	4b29a6f5dd3f9cbdc46c6163c02c61cc7fa5a71fbed77015c96293fcf3ac94af	6f06d3ac21bcbee9ff16b81b1b30296d481a18c3a68a1d4321c81ba52d86f117	master_RVT-UG3_merged_oriented.jsonl	437909509	15067	1	885	-
PM_RVT-UG3_6	m08	RVT-UG3	CP188037.1:76364-77641:-	c64d7df89e49146f9157c0b78bacbc6367439daac45a4bc743db9e081f2fab2e	c64d7df89e49146f9157c0b78bacbc6367439daac45a4bc743db9e081f2fab2e	master_RVT-UG3_merged_oriented.jsonl	240881297	31230	76364	77641	-
PM_RVT-UG3_6	m09	RVT-UG3	WJYM01000009.1:205043-206317:+	f15051f3bb0efa2498b5c0e2858e98232773b2661d645ce7c7bee54e46788ec6	f15051f3bb0efa2498b5c0e2858e98232773b2661d645ce7c7bee54e46788ec6	master_RVT-UG3_merged_oriented.jsonl	103751708	21413	205043	206317	+
PM_RVT-UG3_6	m10	RVT-UG3	JBCGDL010000002.1:2670504-2671370:-	a047a5b8715ea225ef6e62310019b59103e2bae799215fe310d7ac70484d89b3	5e50a0b93a540a2d30bf834048025a596a3de0a2b4b2f40fa9fbf1cc1823eb14	master_RVT-UG3_merged_oriented.jsonl	165645453	34318	2670504	2671370	-
PM_RVT-UG3_6	m11	RVT-UG3	DAYHUI010000006.1:183626-184906:-	f558d435d79573944ebc3682fd48aae765850a9d52ce14177adb2a1608ce0ae9	f558d435d79573944ebc3682fd48aae765850a9d52ce14177adb2a1608ce0ae9	master_RVT-UG3_merged_oriented.jsonl	625249115	33364	183626	184906	-
PM_RVT-UG3_6	m12	RVT-UG3	DGLW01000017.1:46296-47573:+	1446a4985ae8b832e17f326a5136187447e3b18e6fea6958e2382bb9cfd49dbc	1446a4985ae8b832e17f326a5136187447e3b18e6fea6958e2382bb9cfd49dbc	master_RVT-UG3_merged_oriented.jsonl	348241681	21626	46296	47573	+
PM_RVT-UG3_6	m13	RVT-UG3	JBIVNH010000009.1:93911-95191:+	6481ce481a9a5dc1282c44741af1642101794dcd5daff4ebf5ba86e25c73f98e	6481ce481a9a5dc1282c44741af1642101794dcd5daff4ebf5ba86e25c73f98e	master_RVT-UG3_merged_oriented.jsonl	284564126	18917	93911	95191	+
PM_RVT-UG3_7	m00	RVT-UG3	JAGFUV010000008.1:30562-31794:+	c3b91500d90eed47d78b5ba83462022ae86c2eb98fe22674721ca5d99c2cb9c7	c3b91500d90eed47d78b5ba83462022ae86c2eb98fe22674721ca5d99c2cb9c7	master_RVT-UG3_merged_oriented.jsonl	292221258	32943	30562	31794	+
PM_RVT-UG3_7	m01	RVT-UG3	JBDGDY010000005.1:71988-73220:+	059421c26e7dbcb554834a05e4b83fa98425992b1eb8fd515888dafcf7957932	059421c26e7dbcb554834a05e4b83fa98425992b1eb8fd515888dafcf7957932	master_RVT-UG3_merged_oriented.jsonl	292373924	33154	71988	73220	+
PM_RVT-UG3_7	m02	RVT-UG3	JWGG01000052.1:11484-12716:-	a4167ee425a5b1c90c8cc3ae1bb8eebab40ae318198aeb10e6121e1526b3462a	a4167ee425a5b1c90c8cc3ae1bb8eebab40ae318198aeb10e6121e1526b3462a	master_RVT-UG3_merged_oriented.jsonl	4564144	31500	11484	12716	-
PM_RVT-UG3_7	m03	RVT-UG3	DAZQJN010000004.1:16475-17707:+	e02f46768d4b09d6f296a1f153926bf1459ac3fdf421f6fa441c08f482eee537	e02f46768d4b09d6f296a1f153926bf1459ac3fdf421f6fa441c08f482eee537	master_RVT-UG3_merged_oriented.jsonl	646961635	32227	16475	17707	+
PM_RVT-UG3_7	m04	RVT-UG3	JAQMKK010000005.1:86034-87266:-	5935279b5fd0e5e68878130c0db11132397f00b7a5072a21700b1360fb090c5d	5935279b5fd0e5e68878130c0db11132397f00b7a5072a21700b1360fb090c5d	master_RVT-UG3_merged_oriented.jsonl	324719736	36329	86034	87266	-
PM_RVT-UG3_7	m05	RVT-UG3	JAKUWS010000001.1:101049-102281:+	73cd88f0037164159a3ab6a951fded3eead1f5b38c1b4a792b79620c2f71330d	73cd88f0037164159a3ab6a951fded3eead1f5b38c1b4a792b79620c2f71330d	master_RVT-UG3_merged_oriented.jsonl	292288197	34213	101049	102281	+
PM_RVT-UG3_8	m00	RVT-UG3	LKCE01000002.1:95842-97104:+	13bf0bb8be1d39ee97d6e0071b4fe68a5fec5c1dfb89e6535c070d2f87f4f459	13bf0bb8be1d39ee97d6e0071b4fe68a5fec5c1dfb89e6535c070d2f87f4f459	master_RVT-UG3_merged_oriented.jsonl	34593081	31566	95842	97104	+
PM_RVT-UG3_8	m01	RVT-UG3	JAUSWS010000014.1:142127-143395:+	1f18354913b6326a1d06c9e4eefc78be2e5ced5a467e94252138de066b727ed2	1f18354913b6326a1d06c9e4eefc78be2e5ced5a467e94252138de066b727ed2	master_RVT-UG3_merged_oriented.jsonl	378124575	30419	142127	143395	+
PM_RVT-UG3_8	m02	RVT-UG3	JTQK01000043.1:3204-4478:-	8f84497dfa58109e3a7548c91d43bf9825a463886054b04cdecc183437fd9142	8f84497dfa58109e3a7548c91d43bf9825a463886054b04cdecc183437fd9142	master_RVT-UG3_merged_oriented.jsonl	110680456	21287	3204	4478	-
PM_RVT-UG3_8	m03	RVT-UG3	CP178378.1:3753561-3754835:+	f263cc9ae5bfe2385ce314580bb0ee8fcd4d22d6d1e2b7d392806c296e7c9ef7	f263cc9ae5bfe2385ce314580bb0ee8fcd4d22d6d1e2b7d392806c296e7c9ef7	master_RVT-UG3_merged_oriented.jsonl	249888419	33786	3753561	3754835	+
PM_RVT-UG3_8	m04	RVT-UG3	BCBL01000077.1:41121-42212:+	fd7d65bf455a4a6e8986826f5cc0f28935a080495efbcfac268503e69510d4c0	fd7d65bf455a4a6e8986826f5cc0f28935a080495efbcfac268503e69510d4c0	master_RVT-UG3_merged_oriented.jsonl	1058013298	27311	41121	42212	+
PM_RVT-UG3_8	m05	RVT-UG3	MGYG000510856_32:162577-163842:-	3802347578b6f9963cce7f7f7df851f4e397f2f1335b42ba08308559fe3e0cc2	3802347578b6f9963cce7f7f7df851f4e397f2f1335b42ba08308559fe3e0cc2	master_RVT-UG3_merged_oriented.jsonl	221786514	29128	162577	163842	-
PM_RVT-UG3_8	m06	RVT-UG3	OPYM01000003.1:133417-134682:+	b638b96f4d8786b95518115e8624ad6ad7586d831d19b1d28468088a8462ea94	b638b96f4d8786b95518115e8624ad6ad7586d831d19b1d28468088a8462ea94	master_RVT-UG3_merged_oriented.jsonl	1070601291	30566	133417	134682	+
PM_RVT-UG5_1	m00	RVT-UG5	MGYG000149222_1:142329-145340:+	84bf1cea38642ac36e04bbe8a197a94b7ebbc0f4361a92cf0ac7ec94505c7de0	011cec2436e47f6529c0742168b42f369955b83bb5c0cd3f71e88269a61d4a55	master_RVT-UG5_merged_oriented.jsonl	223050972	31578	142329	145340	+
PM_RVT-UG5_1	m01	RVT-UG5	CATJCJ010000859.1:4795-7761:+	38d8a565cd96a0e0609e06dc0a58b31ef1d5747717ee8b9150238610f1642de0	38d8a565cd96a0e0609e06dc0a58b31ef1d5747717ee8b9150238610f1642de0	master_RVT-UG5_merged_oriented.jsonl	1171363984	12092	4795	7761	+
PM_RVT-UG5_1	m02	RVT-UG5	CASPEC010000008.1:100416-103427:+	063e3e9e8cbb7bb79bc5dd05c210aceaf95f3d0e2cdf81a07903f47e6369b613	063e3e9e8cbb7bb79bc5dd05c210aceaf95f3d0e2cdf81a07903f47e6369b613	master_RVT-UG5_merged_oriented.jsonl	1451252608	35136	100416	103427	+
PM_RVT-UG5_1	m03	RVT-UG5	MGYG000170363_6:2839-5904:-	54a70090a228ea00c850ed75c059a07adc64394c559712507621763a2fc3a611	54a70090a228ea00c850ed75c059a07adc64394c559712507621763a2fc3a611	master_RVT-UG5_merged_oriented.jsonl	216918946	22165	2839	5904	-
PM_RVT-UG5_1	m04	RVT-UG5	CANRDI010000001.1:386162-389209:-	2cc04a61f20d6c6f6e46646c8983bc967ba638634036732690b73bf3fc547387	2cc04a61f20d6c6f6e46646c8983bc967ba638634036732690b73bf3fc547387	master_RVT-UG5_merged_oriented.jsonl	1424151670	32254	386162	389209	-
PM_RVT-UG5_1	m05	RVT-UG5	MGYG000055883_19:8762-11785:-	c1482c9d9862765e7b8e5d1f9fc9aad206a8bfb22a19eb659bb4fdd3efab1256	c1482c9d9862765e7b8e5d1f9fc9aad206a8bfb22a19eb659bb4fdd3efab1256	master_RVT-UG5_merged_oriented.jsonl	240024513	32008	8762	11785	-
PM_RVT-UG5_1	m06	RVT-UG5	CAUGTI010000017.1:44323-47322:+	6f3f08ddb1a01d54dc1e5ef86ee0f915cc7bfd9d1346e6be538a4754e546e8a7	6f3f08ddb1a01d54dc1e5ef86ee0f915cc7bfd9d1346e6be538a4754e546e8a7	master_RVT-UG5_merged_oriented.jsonl	1430156459	20933	44323	47322	+
PM_RVT-UG5_1	m07	RVT-UG5	CATJIG010000195.1:17443-20583:+	8bb35a709a77d2b6c6e8643d6eed70cf9ae56b16de8a6c752c7e5f02c5fdc526	8bb35a709a77d2b6c6e8643d6eed70cf9ae56b16de8a6c752c7e5f02c5fdc526	master_RVT-UG5_merged_oriented.jsonl	1427245474	32190	17443	20583	+
PM_RVT-UG5_2	m00	RVT-UG5	ABFWZI010000010.1:117121-120072:+	0bfbee8aebd5b07a1992fd4c778c7dde2e7f8c210ad17cd84037a8c9bd980337	0bfbee8aebd5b07a1992fd4c778c7dde2e7f8c210ad17cd84037a8c9bd980337	master_RVT-UG5_merged_oriented.jsonl	1002577815	21165	117121	120072	+
PM_RVT-UG5_2	m01	RVT-UG5	MGYG000478700_1:47925-50867:+	288b4866cde79000486190e875691e98f69932d841fa96c72125ad7bd266ffe6	288b4866cde79000486190e875691e98f69932d841fa96c72125ad7bd266ffe6	master_RVT-UG5_merged_oriented.jsonl	243016890	31165	47925	50867	+
PM_RVT-UG5_2	m02	RVT-UG5	JALAAC010000033.1:29950-32892:-	198529754aac7d9ca31464f17199138c0e2b2d872a18fd9b40acb718fe215602	198529754aac7d9ca31464f17199138c0e2b2d872a18fd9b40acb718fe215602	master_RVT-UG5_merged_oriented.jsonl	121452516	32509	29950	32892	-
PM_RVT-UG5_2	m03	RVT-UG5	JBQUFR010000007.1:35833-38772:+	da84fb3393f1983d48bcfaaec183c483f08b1f5034babe13090ea68da80b11f5	0fbd816809ce4ed3329697ce5ba805b395b6376c263554f2465778a4bf21f735	master_RVT-UG5_merged_oriented.jsonl	1005160650	30778	35833	38772	+
PM_RVT-UG5_2	m04	RVT-UG5	3300012241.a:Ga0121217_10008:576609-579572:-	d85f3b9b12d9611fb4be64cdfedeb939dd75fb93e7d63631ba4b33df2593999a	d85f3b9b12d9611fb4be64cdfedeb939dd75fb93e7d63631ba4b33df2593999a	master_RVT-UG5_merged_oriented.jsonl	1479277707	31728	576609	579572	-
PM_RVT-UG5_2	m05	RVT-UG5	CAJZCB010000001.1:12396-15308:+	8d3ec99fd2edd6cec763c80c500aba2983503ab2bcc23b8ff4e875cc56c7febd	8d3ec99fd2edd6cec763c80c500aba2983503ab2bcc23b8ff4e875cc56c7febd	master_RVT-UG5_merged_oriented.jsonl	121140577	32648	12396	15308	+
PM_RVT-UG5_2	m06	RVT-UG5	JBAFUG010000023.1:28019-30958:+	ebfb6edac01650af009b220e564ff0dd15480be8bedb1fd121f08afee1971a4e	ebfb6edac01650af009b220e564ff0dd15480be8bedb1fd121f08afee1971a4e	master_RVT-UG5_merged_oriented.jsonl	94062173	32252	28019	30958	+
PM_RVT-UG5_2	m07	RVT-UG5	KK211153.1:444137-447100:+	4d3984ef0b95c132da439fa0dd254489b40fa9750b7982703f3ae9781a847d64	4d3984ef0b95c132da439fa0dd254489b40fa9750b7982703f3ae9781a847d64	master_RVT-UG5_merged_oriented.jsonl	365788531	33035	444137	447100	+
PM_RVT-UG5_2	m08	RVT-UG5	JANZPS010000156.1:2335-5304:-	37f7532f3ce7b1641db899cd4e822c9b1b717c562dd39a20678199c583e98c76	37f7532f3ce7b1641db899cd4e822c9b1b717c562dd39a20678199c583e98c76	master_RVT-UG5_merged_oriented.jsonl	1127916683	22135	2335	5304	-
PM_RVT-UG5_2	m09	RVT-UG5	CP009769.1:2862589-2865543:+	3bcb9b204e939c6fef80791cab9ef3ecafeb279c21e3b546a592c1cc70775e0c	3bcb9b204e939c6fef80791cab9ef3ecafeb279c21e3b546a592c1cc70775e0c	master_RVT-UG5_merged_oriented.jsonl	100851231	30731	2862589	2865543	+
PM_RVT-UG5_2	m10	RVT-UG5	CP139001.1:3623888-3626827:+	d71354a4fdb8d4153e8d912ddc3fe6f6e82c7b09c1f0f5ebd44a1f97c523e18e	d71354a4fdb8d4153e8d912ddc3fe6f6e82c7b09c1f0f5ebd44a1f97c523e18e	master_RVT-UG5_merged_oriented.jsonl	279115383	30776	3623888	3626827	+
PM_RVT-UG5_3	m00	RVT-UG5	LNYX01000007.1:14792-18013:-	a9bf20bfb8dc19ca5c43741aad70acd78c1a3663fdc0975d4a904891323f251e	a9bf20bfb8dc19ca5c43741aad70acd78c1a3663fdc0975d4a904891323f251e	master_RVT-UG5_merged_oriented.jsonl	299093520	33833	14792	18013	-
PM_RVT-UG5_3	m01	RVT-UG5	ABLYDD010000006.1:291672-294881:+	077d46c0e2f0800db043a91060ed62e73e8e221995d2d86f1246ed6e3edef638	031815fecf659fa599737f0e18f2d37e9e2d225592ad9e3fd9d738d0135334d3	master_RVT-UG5_merged_oriented.jsonl	717860243	33156	291672	294881	+
PM_RVT-UG5_3	m02	RVT-UG5	CP115032.1:801159-804374:+	579fc8df8ca7a1b890a17a2def46e3e0556e97ee96a723e51bcecf7c4741c2db	094669155db7a0f56be424ec8ef5dc50ec21110865e9a45eae122edc9b75170b	master_RVT-UG5_merged_oriented.jsonl	109957775	37808	801159	804374	+
PM_RVT-UG5_3	m03	RVT-UG5	ABLZYJ030000011.1:115000-118242:-	fc54e3f3aaef6a13349efe9666c8acc1e7c031692ce4c6c536e99902447c4f67	203993356682ab4fc1c88b6738ba637ccc3baf686ecbf527f70e0fb6aafe76eb	master_RVT-UG5_merged_oriented.jsonl	478360791	35277	115000	118242	-
PM_RVT-UG5_3	m04	RVT-UG5	UTJU01000003.1:93827-97063:+	37c1ef594fe41c979f2a814e86d8c1ca99a5f729e32563ab6b5bc9e43de9ae60	37c1ef594fe41c979f2a814e86d8c1ca99a5f729e32563ab6b5bc9e43de9ae60	master_RVT-UG5_merged_oriented.jsonl	105593535	35045	93827	97063	+
PM_RVT-UG5_3	m05	RVT-UG5	POHV01000016.1:53138-56371:+	221e155218dc8327c6828e09192c72ef663b14ef7ccc8e8b4bf69ef1820cb250	221e155218dc8327c6828e09192c72ef663b14ef7ccc8e8b4bf69ef1820cb250	master_RVT-UG5_merged_oriented.jsonl	54212823	33021	53138	56371	+
PM_RVT-UG5_3	m06	RVT-UG5	AKJV01000002.1:39348-42566:+	60293eac02d4b7bfbd825f7dd52b174d94c7164dfdd311f1aa72a9e30382ffc9	60293eac02d4b7bfbd825f7dd52b174d94c7164dfdd311f1aa72a9e30382ffc9	master_RVT-UG5_merged_oriented.jsonl	1439015873	37282	39348	42566	+
PM_RVT-UG5_3	m07	RVT-UG5	BKYM01000002.1:6955-10257:+	bbb88f97b19e2edee43683762388d717a7a778513266bc84023dc4de654d4763	bbb88f97b19e2edee43683762388d717a7a778513266bc84023dc4de654d4763	master_RVT-UG5_merged_oriented.jsonl	132751523	29870	6955	10257	+
PM_RVT-UG5_3	m08	RVT-UG5	DAFQXH010000004.1:394714-397944:-	87f5021fdbd1947cfa4b4e6c74e5d8f9451574886a233e47b39f79d64763eced	23cf150f879425b6972c259b1d2bf2e8672822406971bbe2b470462459a89ea1	master_RVT-UG5_merged_oriented.jsonl	395584391	29325	394714	397944	-
PM_RVT-UG5_3	m09	RVT-UG5	3300025225.a:Ga0209566_100208:4437-7655:+	498d1fb571c81056a671c3d9298fc347826fe9731cbea18a5cd5d5cdad0f88f4	498d1fb571c81056a671c3d9298fc347826fe9731cbea18a5cd5d5cdad0f88f4	master_RVT-UG5_merged_oriented.jsonl	1482008179	29480	4437	7655	+
PM_RVT-UG5_3	m10	RVT-UG5	JAJAWA010000002.1:265203-268418:-	fc729601bf3d12091f2572d23fade73ba7539da374fb759009f0ca6a9995b895	00f52e2d154032235c92e4c84992160764d868b096a71e53be7f31db95741448	master_RVT-UG5_merged_oriented.jsonl	70132836	31071	265203	268418	-
PM_RVT-UG5_3	m11	RVT-UG5	JAOPEX010000004.1:63736-66978:+	ad97c722c8579b748bc5cb482523fb87c345c05abea8f4b29d1c2f1e5093d49c	ff995a41eace2b38a81d2122a3c915cf7e51bfc66acf5a35de7161b288123987	master_RVT-UG5_merged_oriented.jsonl	19128758	34605	63736	66978	+
PM_RVT-UG5_3	m12	RVT-UG5	LGAK01000019.1:19504-22725:+	8397a0fd4cab05ec792e9e7016af76518985ead3c580d83b6f82f137ef518061	8397a0fd4cab05ec792e9e7016af76518985ead3c580d83b6f82f137ef518061	master_RVT-UG5_merged_oriented.jsonl	116387248	31568	19504	22725	+
